date,state,confidence,horizon,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumPct,remainingMomentumAtr,atrChangePct,atrDirection,futureVolatilityMultiple,futureRemainingMomentumAtr,futureRemainingMomentumPositive,multipleChange
2026-04-18,波动压缩,0.1641,10,3.4017,45.02,0.5337,13.49,-1.5863,-0.4663,-9.7568,down,0.9484,-0.0516,0,0.4147
2026-04-19,常态波动,0.8752,1,3.3744,43.5,0.8405,44.02,-0.5381,-0.1595,-2.2569,down,0.6758,-0.3242,0,-0.1648
2026-04-19,常态波动,0.8752,3,3.3744,43.5,0.8405,44.02,-0.5381,-0.1595,-1.8985,down,0.8818,-0.1182,0,0.0412
2026-04-19,常态波动,0.8752,5,3.3744,43.5,0.8405,44.02,-0.5381,-0.1595,-7.7041,down,0.3423,-0.6577,0,-0.4982
2026-04-19,常态波动,0.8752,10,3.3744,43.5,0.8405,44.02,-0.5381,-0.1595,-10.558,down,0.7543,-0.2457,0,-0.0863
2026-04-20,波动压缩,0.0659,1,3.2982,39.19,0.6758,26.2,-1.0694,-0.3242,5.8727,up,1.7415,0.7415,1,1.0657
2026-04-20,波动压缩,0.0659,3,3.2982,39.19,0.6758,26.2,-1.0694,-0.3242,-1.2067,down,0.6409,-0.3591,0,-0.0349
2026-04-20,波动压缩,0.0659,5,3.2982,39.19,0.6758,26.2,-1.0694,-0.3242,-8.2804,down,0.4921,-0.5079,0,-0.1837
2026-04-20,波动压缩,0.0659,10,3.2982,39.19,0.6758,26.2,-1.0694,-0.3242,-7.6054,down,1.2131,0.2131,1,0.5373
2026-04-21,波动启动,0.331,1,3.4919,48.91,1.7415,92.47,2.5891,0.7415,-5.2006,down,0.8818,-0.1182,0,-0.8597
2026-04-21,波动启动,0.331,3,3.4919,48.91,1.7415,92.47,2.5891,0.7415,-10.8107,down,0.3423,-0.6577,0,-1.3991
2026-04-21,波动启动,0.331,5,3.4919,48.91,1.7415,92.47,2.5891,0.7415,-12.5006,down,1.2469,0.2469,1,-0.4945
2026-04-21,波动启动,0.331,10,3.4919,48.91,1.7415,92.47,2.5891,0.7415,-18.5908,down,0.4168,-0.5832,0,-1.3247
2026-04-22,常态波动,0.8816,1,3.3103,39.56,0.8818,48.61,-0.3914,-0.1182,-1.5677,down,0.6409,-0.3591,0,-0.2409
2026-04-22,常态波动,0.8816,3,3.3103,39.56,0.8818,48.61,-0.3914,-0.1182,-8.6155,down,0.4921,-0.5079,0,-0.3897
2026-04-22,常态波动,0.8816,5,3.3103,39.56,0.8818,48.61,-0.3914,-0.1182,-7.7865,down,0.7764,-0.2236,0,-0.1053
2026-04-22,常态波动,0.8816,10,3.3103,39.56,0.8818,48.61,-0.3914,-0.1182,-17.1137,down,0.5395,-0.4605,0,-0.3423
2026-04-23,波动压缩,0.1354,1,3.2584,37.61,0.6409,22.91,-1.1701,-0.3591,-4.4195,down,0.3423,-0.6577,0,-0.2986
2026-04-23,波动压缩,0.1354,3,3.2584,37.61,0.6409,22.91,-1.1701,-0.3591,-6.2305,down,1.2469,0.2469,1,0.606
2026-04-23,波动压缩,0.1354,5,3.2584,37.61,0.6409,22.91,-1.1701,-0.3591,-5.7905,down,0.9484,-0.0516,0,0.3075
2026-04-23,波动压缩,0.1354,10,3.2584,37.61,0.6409,22.91,-1.1701,-0.3591,-15.1597,down,1.1274,0.1274,1,0.4865
2026-04-24,波动压缩,0.5147,1,3.1144,31.15,0.3423,2.82,-2.0483,-0.6577,-2.8673,down,0.4921,-0.5079,0,0.1498
2026-04-24,波动压缩,0.5147,3,3.1144,31.15,0.3423,2.82,-2.0483,-0.6577,-1.9862,down,0.7764,-0.2236,0,0.4341
2026-04-24,波动压缩,0.5147,5,3.1144,31.15,0.3423,2.82,-2.0483,-0.6577,-3.0921,down,0.7543,-0.2457,0,0.4119
2026-04-24,波动压缩,0.5147,10,3.1144,31.15,0.3423,2.82,-2.0483,-0.6577,-12.9086,down,0.9754,-0.0246,0,0.6331
2026-04-25,波动压缩,0.4482,1,3.0251,27.82,0.4921,10.81,-1.5365,-0.5079,1.0013,up,1.2469,0.2469,1,0.7548
2026-04-25,波动压缩,0.4482,3,3.0251,27.82,0.4921,10.81,-1.5365,-0.5079,1.4752,up,0.9484,-0.0516,0,0.4563
2026-04-25,波动压缩,0.4482,5,3.0251,27.82,0.4921,10.81,-1.5365,-0.5079,0.736,up,1.2131,0.2131,1,0.721
2026-04-25,波动压缩,0.4482,10,3.0251,27.82,0.4921,10.81,-1.5365,-0.5079,-12.0498,down,0.9899,-0.0101,0,0.4978
2026-04-26,波动启动,0.303,1,3.0554,28.58,1.2469,77.23,0.7544,0.2469,-0.0932,down,0.7764,-0.2236,0,-0.4705
2026-04-26,波动启动,0.303,3,3.0554,28.58,1.2469,77.23,0.7544,0.2469,-1.2205,down,0.7543,-0.2457,0,-0.4926
2026-04-26,波动启动,0.303,5,3.0554,28.58,1.2469,77.23,0.7544,0.2469,-6.9603,down,0.4168,-0.5832,0,-0.8301
2026-04-26,波动启动,0.303,10,3.0554,28.58,1.2469,77.23,0.7544,0.2469,-12.9779,down,1.0193,0.0193,1,-0.2276
2026-04-27,波动压缩,0.0592,1,3.0526,28.47,0.7764,37.39,-0.6824,-0.2236,0.5629,up,0.9484,-0.0516,0,0.1719
2026-04-27,波动压缩,0.0592,3,3.0526,28.47,0.7764,37.39,-0.6824,-0.2236,-0.1696,down,1.2131,0.2131,1,0.4367
2026-04-27,波动压缩,0.0592,5,3.0526,28.47,0.7764,37.39,-0.6824,-0.2236,-10.1148,down,0.5395,-0.4605,0,-0.237
2026-04-27,波动压缩,0.0592,10,3.0526,28.47,0.7764,37.39,-0.6824,-0.2236,-13.1935,down,0.6622,-0.3378,0,-0.1143
2026-04-28,常态波动,0.7385,1,3.0698,29.22,0.9484,55.37,-0.1585,-0.0516,-1.6818,down,0.7543,-0.2457,0,-0.1941
2026-04-28,常态波动,0.7385,3,3.0698,29.22,0.9484,55.37,-0.1585,-0.0516,-7.3948,down,0.4168,-0.5832,0,-0.5316
2026-04-28,常态波动,0.7385,5,3.0698,29.22,0.9484,55.37,-0.1585,-0.0516,-9.945,down,1.1274,0.1274,1,0.179
2026-04-28,常态波动,0.7385,10,3.0698,29.22,0.9484,55.37,-0.1585,-0.0516,-17.362,down,0.4642,-0.5358,0,-0.4842
2026-04-29,波动压缩,0.1053,1,3.0181,27.64,0.7543,34.99,-0.7416,-0.2457,0.9697,up,1.2131,0.2131,1,0.4588
2026-04-29,波动压缩,0.1053,3,3.0181,27.64,0.7543,34.99,-0.7416,-0.2457,-9.089,down,0.5395,-0.4605,0,-0.2148
2026-04-29,波动压缩,0.1053,5,3.0181,27.64,0.7543,34.99,-0.7416,-0.2457,-10.1297,down,0.9754,-0.0246,0,0.2212
2026-04-29,波动压缩,0.1053,10,3.0181,27.64,0.7543,34.99,-0.7416,-0.2457,-19.3784,down,0.5086,-0.4914,0,-0.2457
2026-04-30,波动启动,0.2675,1,3.0474,28.39,1.2131,74.98,0.6495,0.2131,-6.7152,down,0.4168,-0.5832,0,-0.7963
2026-04-30,波动启动,0.2675,3,3.0474,28.39,1.2131,74.98,0.6495,0.2131,-9.2842,down,1.1274,0.1274,1,-0.0858
2026-04-30,波动启动,0.2675,5,3.0474,28.39,1.2131,74.98,0.6495,0.2131,-12.6923,down,0.9899,-0.0101,0,-0.2232
2026-04-30,波动启动,0.2675,10,3.0474,28.39,1.2131,74.98,0.6495,0.2131,-20.2259,down,1.1303,0.1303,1,-0.0828
2026-05-01,波动压缩,0.6077,1,2.8428,21.37,0.4168,6.09,-1.6579,-0.5832,-3.4805,down,0.5395,-0.4605,0,0.1227
2026-05-01,波动压缩,0.6077,3,2.8428,21.37,0.4168,6.09,-1.6579,-0.5832,-4.5855,down,0.9754,-0.0246,0,0.5587
2026-05-01,波动压缩,0.6077,5,2.8428,21.37,0.4168,6.09,-1.6579,-0.5832,-6.4679,down,1.0193,0.0193,1,0.6025
2026-05-01,波动压缩,0.6077,10,2.8428,21.37,0.4168,6.09,-1.6579,-0.5832,-14.5566,down,0.9938,-0.0062,0,0.577
2026-05-02,波动压缩,0.5526,1,2.7438,17.04,0.5395,14.28,-1.2636,-0.4605,0.7529,up,1.1274,0.1274,1,0.5879
2026-05-02,波动压缩,0.5526,3,2.7438,17.04,0.5395,14.28,-1.2636,-0.4605,-3.0324,down,0.9899,-0.0101,0,0.4504
2026-05-02,波动压缩,0.5526,5,2.7438,17.04,0.5395,14.28,-1.2636,-0.4605,-3.4252,down,0.6622,-0.3378,0,0.1227
2026-05-02,波动压缩,0.5526,10,2.7438,17.04,0.5395,14.28,-1.2636,-0.4605,-8.3657,down,1.2662,0.2662,1,0.7267
2026-05-03,波动启动,0.2967,1,2.7645,18.23,1.1274,69.96,0.3521,0.1274,-1.8835,down,0.9754,-0.0246,0,-0.1519
2026-05-03,波动启动,0.2967,3,2.7645,18.23,1.1274,69.96,0.3521,0.1274,-3.8192,down,1.0193,0.0193,1,-0.1081
2026-05-03,波动启动,0.2967,5,2.7645,18.23,1.1274,69.96,0.3521,0.1274,-8.236,down,0.4642,-0.5358,0,-0.6632
2026-05-03,波动启动,0.2967,10,2.7645,18.23,1.1274,69.96,0.3521,0.1274,-5.542,down,1.2467,0.2467,1,0.1193
2026-05-04,波动启动,0.1073,1,2.7124,16.06,0.9754,57.15,-0.0666,-0.0246,-1.9094,down,0.9899,-0.0101,0,0.0145
2026-05-04,波动启动,0.1073,3,2.7124,16.06,0.9754,57.15,-0.0666,-0.0246,-2.3068,down,0.6622,-0.3378,0,-0.3133
2026-05-04,波动启动,0.1073,5,2.7124,16.06,0.9754,57.15,-0.0666,-0.0246,-10.2912,down,0.5086,-0.4914,0,-0.4669
2026-05-04,波动启动,0.1073,10,2.7124,16.06,0.9754,57.15,-0.0666,-0.0246,-2.2297,down,1.584,0.584,1,0.6086
2026-05-05,波动启动,0.1425,1,2.6606,14.5,0.9899,58.22,-0.0269,-0.0101,-0.0646,down,1.0193,0.0193,1,0.0294
2026-05-05,波动启动,0.1425,3,2.6606,14.5,0.9899,58.22,-0.0269,-0.0101,-4.6539,down,0.4642,-0.5358,0,-0.5257
2026-05-05,波动启动,0.1425,5,2.6606,14.5,0.9899,58.22,-0.0269,-0.0101,-8.6288,down,1.1303,0.1303,1,0.1404
2026-05-05,波动启动,0.1425,10,2.6606,14.5,0.9899,58.22,-0.0269,-0.0101,1.5886,up,0.9025,-0.0975,0,-0.0874
2026-05-06,波动启动,0.1963,1,2.6589,14.49,1.0193,61.44,0.0513,0.0193,-0.3407,down,0.6622,-0.3378,0,-0.3571
2026-05-06,波动启动,0.1963,3,2.6589,14.49,1.0193,61.44,0.0513,0.0193,-8.4857,down,0.5086,-0.4914,0,-0.5107
2026-05-06,波动启动,0.1963,5,2.6589,14.49,1.0193,61.44,0.0513,0.0193,-8.6481,down,0.9938,-0.0062,0,-0.0255
2026-05-06,波动启动,0.1963,10,2.6589,14.49,1.0193,61.44,0.0513,0.0193,-1.4115,down,0.4386,-0.5614,0,-0.5807
2026-05-07,波动压缩,0.4416,1,2.6498,14.22,0.6622,24.87,-0.8952,-0.3378,-4.2661,down,0.4642,-0.5358,0,-0.198
2026-05-07,波动压缩,0.4416,3,2.6498,14.22,0.6622,24.87,-0.8952,-0.3378,-8.2571,down,1.1303,0.1303,1,0.4682
2026-05-07,波动压缩,0.4416,5,2.6498,14.22,0.6622,24.87,-0.8952,-0.3378,-5.1158,down,1.2662,0.2662,1,0.604
2026-05-07,波动压缩,0.4416,10,2.6498,14.22,0.6622,24.87,-0.8952,-0.3378,0.4917,up,1.1704,0.1704,1,0.5082
2026-05-08,波动压缩,0.7106,1,2.5368,10.94,0.4642,9.31,-1.3593,-0.5358,-4.0809,down,0.5086,-0.4914,0,0.0444
2026-05-08,波动压缩,0.7106,3,2.5368,10.94,0.4642,9.31,-1.3593,-0.5358,-4.2511,down,0.9938,-0.0062,0,0.5296
2026-05-08,波动压缩,0.7106,5,2.5368,10.94,0.4642,9.31,-1.3593,-0.5358,2.9359,up,1.2467,0.2467,1,0.7825
2026-05-08,波动压缩,0.7106,10,2.5368,10.94,0.4642,9.31,-1.3593,-0.5358,4.2162,up,0.6284,-0.3716,0,0.1642
2026-05-09,波动压缩,0.7194,1,2.4333,7.42,0.5086,12.22,-1.1958,-0.4914,-0.0917,down,1.1303,0.1303,1,0.6218
2026-05-09,波动压缩,0.7194,3,2.4333,7.42,0.5086,12.22,-1.1958,-0.4914,3.3292,up,1.2662,0.2662,1,0.7576
2026-05-09,波动压缩,0.7194,5,2.4333,7.42,0.5086,12.22,-1.1958,-0.4914,8.9863,up,1.584,0.584,1,1.0755
2026-05-09,波动压缩,0.7194,10,2.4333,7.42,0.5086,12.22,-1.1958,-0.4914,6.3001,up,0.7325,-0.2675,0,0.2239
2026-05-10,波动启动,0.4199,1,2.431,7.41,1.1303,70.14,0.3169,0.1303,-0.0858,down,0.9938,-0.0062,0,-0.1366
2026-05-10,波动启动,0.4199,3,2.431,7.41,1.1303,70.14,0.3169,0.1303,7.4138,up,1.2467,0.2467,1,0.1163
2026-05-10,波动启动,0.4199,5,2.431,7.41,1.1303,70.14,0.3169,0.1303,11.1823,up,0.9025,-0.0975,0,-0.2278
2026-05-10,波动启动,0.4199,10,2.431,7.41,1.1303,70.14,0.3169,0.1303,3.2069,up,0.7584,-0.2416,0,-0.3719
2026-05-11,波动启动,0.2292,1,2.429,7.41,0.9938,58.69,-0.0151,-0.0062,3.5129,up,1.2662,0.2662,1,0.2724
2026-05-11,波动启动,0.2292,3,2.429,7.41,0.9938,58.69,-0.0151,-0.0062,9.18,up,1.584,0.584,1,0.5903
2026-05-11,波动启动,0.2292,5,2.429,7.41,0.9938,58.69,-0.0151,-0.0062,7.9217,up,0.4386,-0.5614,0,-0.5552
2026-05-11,波动启动,0.2292,10,2.429,7.41,0.9938,58.69,-0.0151,-0.0062,1.9729,up,0.7971,-0.2029,0,-0.1966
2026-05-12,波动启动,0.5255,1,2.5143,10.31,1.2662,78.4,0.6693,0.2662,3.8576,up,1.2467,0.2467,1,-0.0195
2026-05-12,波动启动,0.5255,3,2.5143,10.31,1.2662,78.4,0.6693,0.2662,7.5014,up,0.9025,-0.0975,0,-0.3637
2026-05-12,波动启动,0.5255,5,2.5143,10.31,1.2662,78.4,0.6693,0.2662,5.9098,up,1.1704,0.1704,1,-0.0958
2026-05-12,波动启动,0.5255,10,2.5143,10.31,1.2662,78.4,0.6693,0.2662,2.7223,up,1.4583,0.4583,1,0.1921
2026-05-13,波动启动,0.4722,1,2.6113,13.46,1.2467,77.31,0.6442,0.2467,1.5571,up,1.584,0.584,1,0.3374
2026-05-13,波动启动,0.4722,3,2.6113,13.46,1.2467,77.31,0.6442,0.2467,0.3867,up,0.4386,-0.5614,0,-0.8081
2026-05-13,波动启动,0.4722,5,2.6113,13.46,1.2467,77.31,0.6442,0.2467,1.2438,up,0.6284,-0.3716,0,-0.6183
2026-05-13,波动启动,0.4722,10,2.6113,13.46,1.2467,77.31,0.6442,0.2467,1.3828,up,1.102,0.102,1,-0.1447
2026-05-14,波动启动,0.6568,1,2.6519,14.82,1.584,89.28,1.5489,0.584,1.9214,up,0.9025,-0.0975,0,-0.6815
2026-05-14,波动启动,0.6568,3,2.6519,14.82,1.584,89.28,1.5489,0.584,0.4125,up,1.1704,0.1704,1,-0.4137
2026-05-14,波动启动,0.6568,5,2.6519,14.82,1.584,89.28,1.5489,0.584,-2.4647,down,0.7325,-0.2675,0,-0.8516
2026-05-14,波动启动,0.6568,10,2.6519,14.82,1.584,89.28,1.5489,0.584,-1.9,down,0.9196,-0.0804,0,-0.6645
2026-05-15,常态波动,0.6578,1,2.7029,16.68,0.9025,50.9,-0.2635,-0.0975,-3.0159,down,0.4386,-0.5614,0,-0.464
2026-05-15,常态波动,0.6578,3,2.7029,16.68,0.9025,50.9,-0.2635,-0.0975,-2.1878,down,0.6284,-0.3716,0,-0.2742
2026-05-15,常态波动,0.6578,5,2.7029,16.68,0.9025,50.9,-0.2635,-0.0975,-7.1733,down,0.7584,-0.2416,0,-0.1441
2026-05-15,常态波动,0.6578,10,2.7029,16.68,0.9025,50.9,-0.2635,-0.0975,-5.8101,down,0.9298,-0.0702,0,0.0273
2026-05-16,波动压缩,0.7016,1,2.6214,13.94,0.4386,6.95,-1.4718,-0.5614,1.5831,up,1.1704,0.1704,1,0.7318
2026-05-16,波动压缩,0.7016,3,2.6214,13.94,0.4386,6.95,-1.4718,-0.5614,-1.3276,down,0.7325,-0.2675,0,0.2939
2026-05-16,波动压缩,0.7016,5,2.6214,13.94,0.4386,6.95,-1.4718,-0.5614,-5.5122,down,0.7971,-0.2029,0,0.3586
2026-05-16,波动压缩,0.7016,10,2.6214,13.94,0.4386,6.95,-1.4718,-0.5614,-1.4473,down,1.002,0.002,1,0.5634
2026-05-17,波动启动,0.3756,1,2.6629,15.37,1.1704,72.79,0.4537,0.1704,-0.7179,down,0.6284,-0.3716,0,-0.542
2026-05-17,波动启动,0.3756,3,2.6629,15.37,1.1704,72.79,0.4537,0.1704,-5.7783,down,0.7584,-0.2416,0,-0.4119
2026-05-17,波动启动,0.3756,5,2.6629,15.37,1.1704,72.79,0.4537,0.1704,-3.0097,down,1.4583,0.4583,1,0.288
2026-05-17,波动启动,0.3756,10,2.6629,15.37,1.1704,72.79,0.4537,0.1704,1.5817,up,1.39,0.39,1,0.2197
2026-05-18,波动压缩,0.4796,1,2.6437,14.43,0.6284,22,-0.9825,-0.3716,-2.1629,down,0.7325,-0.2675,0,0.1041
2026-05-18,波动压缩,0.4796,3,2.6437,14.43,0.6284,22,-0.9825,-0.3716,-6.3121,down,0.7971,-0.2029,0,0.1688
2026-05-18,波动压缩,0.4796,5,2.6437,14.43,0.6284,22,-0.9825,-0.3716,0.1373,up,1.102,0.102,1,0.4737
2026-05-18,波动压缩,0.4796,10,2.6437,14.43,0.6284,22,-0.9825,-0.3716,4.5167,up,0.8549,-0.1451,0,0.2266
2026-05-19,波动压缩,0.3513,1,2.5866,12.71,0.7325,32.7,-0.692,-0.2675,-2.9989,down,0.7584,-0.2416,0,0.026
2026-05-19,波动压缩,0.3513,3,2.5866,12.71,0.7325,32.7,-0.692,-0.2675,-0.1486,down,1.4583,0.4583,1,0.7259
2026-05-19,波动压缩,0.3513,5,2.5866,12.71,0.7325,32.7,-0.692,-0.2675,0.5789,up,0.9196,-0.0804,0,0.1871
2026-05-19,波动压缩,0.3513,10,2.5866,12.71,0.7325,32.7,-0.692,-0.2675,2.3976,up,0.5969,-0.4031,0,-0.1355
2026-05-20,波动压缩,0.3482,1,2.509,10.15,0.7584,35.47,-0.6061,-0.2416,-1.2804,down,0.7971,-0.2029,0,0.0387
2026-05-20,波动压缩,0.3482,3,2.509,10.15,0.7584,35.47,-0.6061,-0.2416,5.5154,up,1.102,0.102,1,0.3436
2026-05-20,波动压缩,0.3482,5,2.509,10.15,0.7584,35.47,-0.6061,-0.2416,1.4686,up,0.9298,-0.0702,0,0.1714
2026-05-21,波动压缩,0.3003,1,2.4769,9.04,0.7971,39.94,-0.5025,-0.2029,4.2736,up,1.4583,0.4583,1,0.6612
2026-05-21,波动压缩,0.3003,3,2.4769,9.04,0.7971,39.94,-0.5025,-0.2029,5.0333,up,0.9196,-0.0804,0,0.1224
2026-05-21,波动压缩,0.3003,5,2.4769,9.04,0.7971,39.94,-0.5025,-0.2029,4.302,up,1.002,0.002,1,0.2049
2026-05-22,波动启动,0.6181,1,2.5827,12.68,1.4583,85.54,1.1837,0.4583,2.5034,up,1.102,0.102,1,-0.3563
2026-05-22,波动启动,0.6181,3,2.5827,12.68,1.4583,85.54,1.1837,0.4583,-1.4279,down,0.9298,-0.0702,0,-0.5285
2026-05-22,波动启动,0.6181,5,2.5827,12.68,1.4583,85.54,1.1837,0.4583,4.7339,up,1.39,0.39,1,-0.0683
2026-05-23,波动启动,0.3048,1,2.6474,14.96,1.102,68.26,0.2701,0.102,-1.7315,down,0.9196,-0.0804,0,-0.1825
2026-05-23,波动启动,0.3048,3,2.6474,14.96,1.102,68.26,0.2701,0.102,-2.4157,down,1.002,0.002,1,-0.1
2026-05-23,波动启动,0.3048,5,2.6474,14.96,1.102,68.26,0.2701,0.102,4.3734,up,0.8549,-0.1451,0,-0.2471
2026-05-24,波动压缩,0.0589,1,2.6015,13.42,0.9196,52.46,-0.2092,-0.0804,-2.1409,down,0.9298,-0.0702,0,0.0102
2026-05-24,波动压缩,0.0589,3,2.6015,13.42,0.9196,52.46,-0.2092,-0.0804,3.9763,up,1.39,0.39,1,0.4705
2026-05-24,波动压缩,0.0589,5,2.6015,13.42,0.9196,52.46,-0.2092,-0.0804,1.8082,up,0.5969,-0.4031,0,-0.3227
2026-05-25,波动启动,0.0917,1,2.5458,11.89,0.9298,53.43,-0.1787,-0.0702,1.4763,up,1.002,0.002,1,0.0722
2026-05-25,波动启动,0.0917,3,2.5458,11.89,0.9298,53.43,-0.1787,-0.0702,8.5361,up,0.8549,-0.1451,0,-0.0749
2026-05-26,波动启动,0.1812,1,2.5834,12.89,1.002,59.47,0.0051,0.002,4.7053,up,1.39,0.39,1,0.388
2026-05-26,波动启动,0.1812,3,2.5834,12.89,1.002,59.47,0.0051,0.002,2.522,up,0.5969,-0.4031,0,-0.4051
2026-05-27,波动启动,0.5263,1,2.705,17.61,1.39,83.32,1.0551,0.39,2.1506,up,0.8549,-0.1451,0,-0.5351
2026-05-28,波动压缩,0.0633,1,2.7632,19.79,0.8549,45.78,-0.4008,-0.1451,-4.1466,down,0.5969,-0.4031,0,-0.258
